API Start,API Dur,Queue Start,Queue Dur,Kernel Start,Kernel Dur,Total Dur,PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
2.04131s,1.262 μs,2.04131s,66.375 ms,2.10769s,14.944 μs,66.391 ms,236089,236089,0,cudaLaunchKernel,2 24 2001,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
2.04131s,1.404 μs,2.04131s,66.388 ms,2.1077s,3.209 ms,69.599 ms,236089,236089,0,cudaLaunchKernel,98    3   36,64    1    1,volta_sgemm_64x64_nn
2.04131s,1.256 μs,2.04131s,69.597 ms,2.11091s,1.737 ms,71.335 ms,236089,236089,0,cudaLaunchKernel,32  192    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
2.04132s,1.476 μs,2.04132s,71.329 ms,2.11265s,1.241 ms,72.571 ms,236089,236089,0,cudaLaunchKernel,69984 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.04133s,1.679 μs,2.04133s,72.563 ms,2.11389s,980.804 μs,73.545 ms,236089,236089,0,cudaLaunchKernel,34992 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.04133s,1.974 μs,2.04134s,73.535 ms,2.11487s,2.041 ms,75.579 ms,236089,236089,0,cudaLaunchKernel,0448 2 1,0128 1 1,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
2.04161s,4.269 μs,2.04162s,75.295 ms,2.11691s,2.656 μs,75.302 ms,236089,236089,0,cudaLaunchKernel,3 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.04162s,2.022 μs,2.04162s,75.295 ms,2.11692s,2.761 ms,78.057 ms,236089,236089,0,cudaLaunchKernel,0729 1 1,0128 1 1,_5x_cudnn_volta_scudnn_128x64_relu_medium_nn_v1
2.04164s,2.077 μs,2.04164s,78.042 ms,2.11968s,417.025 μs,78.461 ms,236089,236089,0,cudaLaunchKernel,23328 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.04165s,1.813 μs,2.04165s,78.449 ms,2.1201s,327.681 μs,78.779 ms,236089,236089,0,cudaLaunchKernel,11664 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.04192s,2.902 μs,2.04192s,78.505 ms,2.12043s,2.624 μs,78.511 ms,236089,236089,0,cudaLaunchKernel,3 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.04192s,1.495 μs,2.04192s,78.506 ms,2.12043s,2.179 ms,80.686 ms,236089,236089,0,cudaLaunchKernel,0729 4 1,0128 1 1,_5x_cudnn_volta_scudnn_128x64_relu_medium_nn_v1
2.04193s,1.690 μs,2.04194s,80.673 ms,2.12261s,1.653 ms,82.328 ms,236089,236089,0,cudaLaunchKernel,93312 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.04194s,1.784 μs,2.04195s,82.317 ms,2.12426s,1.308 ms,83.627 ms,236089,236089,0,cudaLaunchKernel,46656 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.04226s,4.007 μs,2.04227s,83.304 ms,2.12557s,673.699 μs,83.981 ms,236089,236089,0,cudaLaunchKernel,32   64    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
2.04227s,1.421 μs,2.04227s,83.976 ms,2.12625s,24.928 μs,84.003 ms,236089,236089,0,cudaLaunchKernel,2   32    1,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
2.04227s,1.578 μs,2.04227s,83.998 ms,2.12627s,8.339 ms,92.338 ms,236089,236089,0,cudaLaunchKernel,196    2   36,0256 1 1,volta_sgemm_32x128_nn
2.04227s,1.549 μs,2.04228s,92.335 ms,2.13461s,2.313 ms,94.650 ms,236089,236089,0,cudaLaunchKernel,32  256    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
2.04229s,2.230 μs,2.04229s,94.636 ms,2.13692s,1.653 ms,96.291 ms,236089,236089,0,cudaLaunchKernel,93312 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.0423s,1.723 μs,2.0423s,96.277 ms,2.13858s,1.308 ms,97.587 ms,236089,236089,0,cudaLaunchKernel,46656 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.04231s,2.051 μs,2.04231s,97.576 ms,2.13989s,2.655 ms,100.233 ms,236089,236089,0,cudaLaunchKernel,0448 2 1,0128 1 1,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
2.04233s,2.660 μs,2.04233s,100.211 ms,2.14254s,3.209 ms,103.422 ms,236089,236089,0,cudaLaunchKernel,43264 1 1,0256 1 1,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, long, long, long, int, int, int, int, int, int, int, int, int, int, T1 *, long *)"
2.0426s,2.978 μs,2.04261s,103.145 ms,2.14575s,1.984 μs,103.150 ms,236089,236089,0,cudaLaunchKernel,1 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.04261s,1.718 μs,2.04261s,103.145 ms,2.14575s,624.738 μs,103.772 ms,236089,236089,0,cudaLaunchKernel,0169 1 1,0128 1 1,_5x_cudnn_volta_scudnn_128x64_relu_medium_nn_v1
2.04262s,1.992 μs,2.04262s,103.758 ms,2.14638s,80.128 μs,103.840 ms,236089,236089,0,cudaLaunchKernel,5408 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.04263s,1.683 μs,2.04263s,103.830 ms,2.14646s,77.985 μs,103.909 ms,236089,236089,0,cudaLaunchKernel,2704 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.04288s,2.320 μs,2.04288s,103.655 ms,2.14654s,1.984 μs,103.660 ms,236089,236089,0,cudaLaunchKernel,1 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.04289s,1.620 μs,2.04289s,103.655 ms,2.14654s,367.265 μs,104.024 ms,236089,236089,0,cudaLaunchKernel,0169 4 1,0128 1 1,_5x_cudnn_volta_scudnn_128x64_relu_medium_nn_v1
2.0429s,1.742 μs,2.0429s,104.012 ms,2.14691s,313.345 μs,104.327 ms,236089,236089,0,cudaLaunchKernel,21632 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.0429s,2.950 μs,2.04291s,104.317 ms,2.14722s,310.433 μs,104.631 ms,236089,236089,0,cudaLaunchKernel,10816 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.04324s,6.894 μs,2.04324s,104.290 ms,2.14753s,203.905 μs,104.501 ms,236089,236089,0,cudaLaunchKernel,8   64    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<T1, T2>)"
2.04324s,1.339 μs,2.04325s,104.493 ms,2.14774s,23.296 μs,104.518 ms,236089,236089,0,cudaLaunchKernel,2   32    1,32    8    1,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<T1, T2>)"
2.04325s,1.525 μs,2.04325s,104.514 ms,2.14776s,1.862 ms,106.378 ms,236089,236089,0,cudaLaunchKernel,64    2   36,0256 1 1,volta_sgemm_32x128_nn
2.04325s,2.954 μs,2.04325s,106.373 ms,2.14963s,672.035 μs,107.048 ms,236089,236089,0,cudaLaunchKernel,8  256    1,0256 1 1,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<T1, T2>)"
2.04327s,2.640 μs,2.04327s,107.029 ms,2.1503s,313.985 μs,107.346 ms,236089,236089,0,cudaLaunchKernel,21632 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.04328s,1.767 μs,2.04328s,107.331 ms,2.15061s,311.041 μs,107.644 ms,236089,236089,0,cudaLaunchKernel,10816 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.04329s,3.510 μs,2.04329s,107.631 ms,2.15092s,628.611 μs,108.263 ms,236089,236089,0,cudaLaunchKernel,0448 2 1,0128 1 1,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
2.04339s,109.089 ms,-,-,2.15248s,719.683 μs,109.806 ms,236089,236089,0,cudaLaunchKernel,56    1    1,0256 1 1,"void at::native::<unnamed>::fused_dropout_kernel_vec<float, float, unsigned int, (int)1, (int)4, bool>(at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<T6, T3>, T3, T2, at::PhiloxCudaState)"
2.15456s,7.505 μs,2.15457s,191 ns,2.15457s,346.881 μs,354.577 μs,236089,236089,0,cudaLaunchKernel,3 2 0128,0128 1 1,"void gemmSN_NN_kernel<float, (int)128, (int)2, (int)4, (int)8, (int)5, (int)4, (bool)0, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>>(cublasGemmSmallNParams<T9, T10, T11, T1>)"
2.15461s,9.216 μs,2.15462s,293.485 μs,2.15492s,12.576 μs,315.277 μs,236089,236089,0,cudaLaunchKernel,0845 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.15466s,3.727 μs,2.15467s,260.870 μs,2.15493s,5.376 μs,269.973 μs,236089,236089,0,cudaLaunchKernel,0423 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.15477s,4.536 ms,2.1593s,768 ns,2.1593s,8.736 μs,4.545 ms,236089,236089,0,cudaLaunchKernel,80    1    1,32   16    1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)"
2.15942s,5.168 ms,-,-,2.16459s,4.160 μs,5.172 ms,236089,236089,0,cudaLaunchKernel,2 1 2001,8   64    1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MaxOps<float>, unsigned int, float, (int)4>>(T3)"
2.17629s,12.224 μs,-,-,2.1763s,1.728 μs,13.424 μs,236089,236089,0,cudaLaunchKernel,47    1    1,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.17631s,4.523 μs,2.17632s,76 ns,2.17632s,21.533 ms,21.538 ms,236089,236089,0,cudaLaunchKernel,11881 3 1,0128 1 1,_5x_cudnn_volta_scudnn_128x32_relu_medium_nn_v1
2.17633s,4.874 μs,2.17634s,21.511 ms,2.19785s,8.273 ms,29.789 ms,236089,236089,0,cudaLaunchKernel,570288    1    1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.17636s,3.567 μs,2.17636s,29.762 ms,2.20612s,8.244 ms,38.009 ms,236089,236089,0,cudaLaunchKernel,285144    1    1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.17638s,3.119 μs,2.17639s,37.982 ms,2.21437s,8.674 ms,46.659 ms,236089,236089,0,cudaLaunchKernel,139968    1    1,0256 1 1,"void at::native::<unnamed>::max_pool_forward_nchw<float, float>(int, const T1 *, long, long, long, int, int, int, int, int, int, int, int, int, int, T1 *, long *)"
2.17641s,2.127 μs,2.17641s,46.632 ms,2.22304s,1.952 μs,46.636 ms,236089,236089,0,cudaLaunchKernel,12 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.17641s,2.615 μs,2.17642s,46.628 ms,2.22304s,1.219 ms,47.850 ms,236089,236089,0,cudaLaunchKernel,2916 1 1,64    1    1,_5x_cudnn_volta_scudnn_128x32_relu_small_nn_v1
2.17642s,1.896 μs,2.17642s,47.842 ms,2.22426s,337.697 μs,48.182 ms,236089,236089,0,cudaLaunchKernel,23328 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.17643s,1.647 μs,2.17643s,48.175 ms,2.2246s,335.650 μs,48.513 ms,236089,236089,0,cudaLaunchKernel,11664 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.17646s,3.440 μs,2.17646s,48.480 ms,2.22494s,1.021 ms,49.504 ms,236089,236089,0,cudaLaunchKernel,46    1  128,64    1    1,volta_sgemm_64x64_nn
2.17646s,1.595 μs,2.17646s,49.497 ms,2.22596s,1.345 ms,50.843 ms,236089,236089,0,cudaLaunchKernel,93312 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.17647s,1.628 μs,2.17647s,50.837 ms,2.22731s,1.340 ms,52.178 ms,236089,236089,0,cudaLaunchKernel,46656 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.17648s,1.775 μs,2.17649s,52.161 ms,2.22865s,2.113 μs,52.165 ms,236089,236089,0,cudaLaunchKernel,12 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.17649s,2.303 μs,2.17649s,52.159 ms,2.22865s,2.792 ms,54.954 ms,236089,236089,0,cudaLaunchKernel,2916 1 1,0128 1 1,_5x_cudnn_volta_scudnn_128x64_relu_medium_nn_v1
2.17649s,1.557 μs,2.1765s,54.948 ms,2.23144s,1.349 ms,56.298 ms,236089,236089,0,cudaLaunchKernel,93312 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.1765s,1.736 μs,2.1765s,56.291 ms,2.23279s,1.344 ms,57.637 ms,236089,236089,0,cudaLaunchKernel,46656 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.17652s,3.297 μs,2.17652s,57.615 ms,2.23414s,2.728 ms,60.346 ms,236089,236089,0,cudaLaunchKernel,0448 2 1,0128 1 1,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)4, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
2.17654s,1.562 μs,2.17654s,60.326 ms,2.23686s,1.920 μs,60.329 ms,236089,236089,0,cudaLaunchKernel,12 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
2.17654s,1.440 μs,2.17654s,60.326 ms,2.23687s,1.575 ms,61.902 ms,236089,236089,0,cudaLaunchKernel,2916 1 1,64    1    1,_5x_cudnn_volta_scudnn_128x32_relu_small_nn_v1
2.17654s,3.089 μs,2.17655s,61.895 ms,2.23844s,338.369 μs,62.237 ms,236089,236089,0,cudaLaunchKernel,23328 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.17655s,1.538 μs,2.17655s,62.229 ms,2.23878s,336.162 μs,62.566 ms,236089,236089,0,cudaLaunchKernel,11664 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.17656s,1.638 μs,2.17657s,62.552 ms,2.23912s,1.028 ms,63.582 ms,236089,236089,0,cudaLaunchKernel,46    1  128,64    1    1,volta_sgemm_64x64_nn
2.17657s,1.727 μs,2.17657s,63.577 ms,2.24015s,1.348 ms,64.926 ms,236089,236089,0,cudaLaunchKernel,93312 1 1,0128 1 1,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2.17657s,1.561 μs,2.17657s,64.920 ms,2.24149s,1.344 ms,66.265 ms,236089,236089,0,cudaLaunchKernel,46656 1 1,0128 1 1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2.17659s,1.485 μs,2.17659s,66.252 ms,2.24284s,2.047 μs,66.256 ms,236089,236089,0,cudaLaunchKernel,12 1 2001,0256 1 1,"void cask__5x_cudnn::computeOffsetsKernel<(bool)0, (bool)0>(cask__5x_cudnn::ComputeOffsetsParams)"
